arrondissement,season,day,hour,mean_volume,sample_size,day_order,season_order
Lachine,Fall,Thursday,19,2.143,7,3,4
Lachine,Fall,Thursday,20,1.571,7,3,4
Lachine,Fall,Thursday,21,1.714,7,3,4
Lachine,Fall,Thursday,22,0.286,7,3,4
Lachine,Fall,Thursday,23,0.0,7,3,4
Lachine,Fall,Friday,0,0.143,7,4,4
Lachine,Fall,Friday,1,0.0,7,4,4
Lachine,Fall,Friday,2,0.143,7,4,4
Lachine,Fall,Friday,3,0.143,7,4,4
Lachine,Fall,Friday,4,0.143,7,4,4
Lachine,Fall,Friday,5,0.429,7,4,4
Lachine,Fall,Friday,6,2.429,7,4,4
Lachine,Fall,Friday,7,1.429,7,4,4
Lachine,Fall,Friday,8,1.857,7,4,4
Lachine,Fall,Friday,9,2.714,7,4,4
Lachine,Fall,Friday,10,1.0,7,4,4
Lachine,Fall,Friday,11,4.714,7,4,4
Lachine,Fall,Friday,12,4.0,7,4,4
Lachine,Fall,Friday,13,5.143,7,4,4
Lachine,Fall,Friday,14,5.857,7,4,4
Lachine,Fall,Friday,15,5.714,7,4,4
Lachine,Fall,Friday,16,6.571,7,4,4
Lachine,Fall,Friday,17,6.143,7,4,4
Lachine,Fall,Friday,18,5.143,7,4,4
Lachine,Fall,Friday,19,3.429,7,4,4
Lachine,Fall,Friday,20,2.286,7,4,4
Lachine,Fall,Friday,21,2.286,7,4,4
Lachine,Fall,Friday,22,0.714,7,4,4
Lachine,Fall,Friday,23,0.714,7,4,4
Lachine,Fall,Saturday,0,0.143,7,5,4
Lachine,Fall,Saturday,1,0.0,7,5,4
Lachine,Fall,Saturday,2,0.143,7,5,4
Lachine,Fall,Saturday,3,0.0,7,5,4
Lachine,Fall,Saturday,4,0.143,7,5,4
Lachine,Fall,Saturday,5,0.0,7,5,4
Lachine,Fall,Saturday,6,0.286,7,5,4
Lachine,Fall,Saturday,7,1.143,7,5,4
Lachine,Fall,Saturday,8,3.857,7,5,4
Lachine,Fall,Saturday,9,3.571,7,5,4
Lachine,Fall,Saturday,10,3.857,7,5,4
Lachine,Fall,Saturday,11,3.714,7,5,4
Lachine,Fall,Saturday,12,6.857,7,5,4
Lachine,Fall,Saturday,13,5.571,7,5,4
Lachine,Fall,Saturday,14,5.857,7,5,4
Lachine,Fall,Saturday,15,6.429,7,5,4
Lachine,Fall,Saturday,16,6.286,7,5,4
Lachine,Fall,Saturday,17,4.714,7,5,4
Lachine,Fall,Saturday,18,3.0,7,5,4
Lachine,Fall,Saturday,19,2.0,7,5,4
Lachine,Fall,Saturday,20,1.571,7,5,4
Lachine,Fall,Saturday,21,1.0,7,5,4
Lachine,Fall,Saturday,22,0.571,7,5,4
Lachine,Fall,Saturday,23,0.286,7,5,4
Lachine,Fall,Sunday,0,0.286,7,6,4
Lachine,Fall,Sunday,1,0.143,7,6,4
Lachine,Fall,Sunday,2,0.286,7,6,4
Lachine,Fall,Sunday,3,0.0,7,6,4
Lachine,Fall,Sunday,4,0.143,7,6,4
Lachine,Fall,Sunday,5,0.0,7,6,4
Lachine,Fall,Sunday,6,0.429,7,6,4
Lachine,Fall,Sunday,7,0.571,7,6,4
Lachine,Fall,Sunday,8,1.143,7,6,4
Lachine,Fall,Sunday,9,3.143,7,6,4
Lachine,Fall,Sunday,10,2.143,7,6,4
Lachine,Fall,Sunday,11,3.857,7,6,4
Lachine,Fall,Sunday,12,4.857,7,6,4
Lachine,Fall,Sunday,13,6.143,7,6,4
Lachine,Fall,Sunday,14,3.0,7,6,4
Lachine,Fall,Sunday,15,5.286,7,6,4
Lachine,Fall,Sunday,16,4.571,7,6,4
Lachine,Fall,Sunday,17,3.857,7,6,4
Lachine,Fall,Sunday,18,2.429,7,6,4
Lachine,Fall,Sunday,19,1.571,7,6,4
Lachine,Fall,Sunday,20,1.714,7,6,4
Lachine,Fall,Sunday,21,0.429,7,6,4
Lachine,Fall,Sunday,22,0.571,7,6,4
Lachine,Fall,Sunday,23,0.0,7,6,4
Le Plateau-Mont-Royal,Fall,Monday,0,14.25,4,0,4
Le Plateau-Mont-Royal,Fall,Monday,1,6.75,4,0,4
Le Plateau-Mont-Royal,Fall,Monday,2,3.75,4,0,4
Le Plateau-Mont-Royal,Fall,Monday,3,3.75,4,0,4
Le Plateau-Mont-Royal,Fall,Monday,4,4.25,4,0,4
Le Plateau-Mont-Royal,Fall,Monday,5,11.75,4,0,4
Le Plateau-Mont-Royal,Fall,Monday,6,33.5,4,0,4
Le Plateau-Mont-Royal,Fall,Monday,7,81.5,4,0,4
Le Plateau-Mont-Royal,Fall,Monday,8,162.75,4,0,4
Le Plateau-Mont-Royal,Fall,Monday,9,97.75,4,0,4
Le Plateau-Mont-Royal,Fall,Monday,10,80.25,4,0,4
Le Plateau-Mont-Royal,Fall,Monday,11,93.5,4,0,4
Le Plateau-Mont-Royal,Fall,Monday,12,110.0,4,0,4
Le Plateau-Mont-Royal,Fall,Monday,13,99.25,4,0,4
Le Plateau-Mont-Royal,Fall,Monday,14,85.5,4,0,4
Le Plateau-Mont-Royal,Fall,Monday,15,83.25,4,0,4
Le Plateau-Mont-Royal,Fall,Monday,16,113.25,4,0,4
Le Plateau-Mont-Royal,Fall,Monday,17,160.0,4,0,4
Le Plateau-Mont-Royal,Fall,Monday,18,122.0,4,0,4
Le Plateau-Mont-Royal,Fall,Monday,19,79.0,4,0,4
Le Plateau-Mont-Royal,Fall,Monday,20,63.75,4,0,4
Le Plateau-Mont-Royal,Fall,Monday,21,55.0,4,0,4
Le Plateau-Mont-Royal,Fall,Monday,22,34.75,4,0,4
Le Plateau-Mont-Royal,Fall,Monday,23,21.25,4,0,4
Le Plateau-Mont-Royal,Fall,Tuesday,0,8.5,4,1,4
Le Plateau-Mont-Royal,Fall,Tuesday,1,3.5,4,1,4
Le Plateau-Mont-Royal,Fall,Tuesday,2,2.75,4,1,4
Le Plateau-Mont-Royal,Fall,Tuesday,3,2.5,4,1,4
Le Plateau-Mont-Royal,Fall,Tuesday,4,4.0,4,1,4
Le Plateau-Mont-Royal,Fall,Tuesday,5,10.75,4,1,4
Le Plateau-Mont-Royal,Fall,Tuesday,6,35.5,4,1,4
Le Plateau-Mont-Royal,Fall,Tuesday,7,101.75,4,1,4
Le Plateau-Mont-Royal,Fall,Tuesday,8,162.0,4,1,4
Le Plateau-Mont-Royal,Fall,Tuesday,9,93.25,4,1,4
Le Plateau-Mont-Royal,Fall,Tuesday,10,73.25,4,1,4
Le Plateau-Mont-Royal,Fall,Tuesday,11,88.5,4,1,4
Le Plateau-Mont-Royal,Fall,Tuesday,12,94.25,4,1,4
Le Plateau-Mont-Royal,Fall,Tuesday,13,105.5,4,1,4
Le Plateau-Mont-Royal,Fall,Tuesday,14,72.8,5,1,4
Le Plateau-Mont-Royal,Fall,Tuesday,15,128.2,5,1,4
Le Plateau-Mont-Royal,Fall,Tuesday,16,169.6,5,1,4
Le Plateau-Mont-Royal,Fall,Tuesday,17,182.4,5,1,4
Le Plateau-Mont-Royal,Fall,Tuesday,18,173.0,5,1,4
Le Plateau-Mont-Royal,Fall,Tuesday,19,117.2,5,1,4
Le Plateau-Mont-Royal,Fall,Tuesday,20,94.0,5,1,4
Le Plateau-Mont-Royal,Fall,Tuesday,21,85.6,5,1,4
Le Plateau-Mont-Royal,Fall,Tuesday,22,72.4,5,1,4
Le Plateau-Mont-Royal,Fall,Tuesday,23,41.0,5,1,4
Le Plateau-Mont-Royal,Fall,Wednesday,0,20.8,5,2,4
Le Plateau-Mont-Royal,Fall,Wednesday,1,5.0,5,2,4
Le Plateau-Mont-Royal,Fall,Wednesday,2,2.8,5,2,4
Le Plateau-Mont-Royal,Fall,Wednesday,3,1.6,5,2,4
Le Plateau-Mont-Royal,Fall,Wednesday,4,3.6,5,2,4
Le Plateau-Mont-Royal,Fall,Wednesday,5,11.6,5,2,4
Le Plateau-Mont-Royal,Fall,Wednesday,6,33.6,5,2,4
Le Plateau-Mont-Royal,Fall,Wednesday,7,82.4,5,2,4
Le Plateau-Mont-Royal,Fall,Wednesday,8,124.6,5,2,4
Le Plateau-Mont-Royal,Fall,Wednesday,9,85.2,5,2,4
Le Plateau-Mont-Royal,Fall,Wednesday,10,61.8,5,2,4
Le Plateau-Mont-Royal,Fall,Wednesday,11,58.4,5,2,4
Le Plateau-Mont-Royal,Fall,Wednesday,12,68.2,5,2,4
Le Plateau-Mont-Royal,Fall,Wednesday,13,62.4,5,2,4
Le Plateau-Mont-Royal,Fall,Wednesday,14,53.4,5,2,4
Le Plateau-Mont-Royal,Fall,Wednesday,15,107.2,5,2,4
Le Plateau-Mont-Royal,Fall,Wednesday,16,151.8,5,2,4
Le Plateau-Mont-Royal,Fall,Wednesday,17,182.4,5,2,4
Le Plateau-Mont-Royal,Fall,Wednesday,18,166.4,5,2,4
Le Plateau-Mont-Royal,Fall,Wednesday,19,106.4,5,2,4
Le Plateau-Mont-Royal,Fall,Wednesday,20,82.0,5,2,4
Le Plateau-Mont-Royal,Fall,Wednesday,21,69.2,5,2,4
Le Plateau-Mont-Royal,Fall,Wednesday,22,60.8,5,2,4
Le Plateau-Mont-Royal,Fall,Wednesday,23,43.8,5,2,4
Le Plateau-Mont-Royal,Fall,Thursday,0,21.6,5,3,4
Le Plateau-Mont-Royal,Fall,Thursday,1,11.8,5,3,4
Le Plateau-Mont-Royal,Fall,Thursday,2,8.2,5,3,4
Le Plateau-Mont-Royal,Fall,Thursday,3,3.0,5,3,4
Le Plateau-Mont-Royal,Fall,Thursday,4,3.8,5,3,4
Le Plateau-Mont-Royal,Fall,Thursday,5,12.2,5,3,4
Le Plateau-Mont-Royal,Fall,Thursday,6,45.2,5,3,4
Le Plateau-Mont-Royal,Fall,Thursday,7,117.0,5,3,4
Le Plateau-Mont-Royal,Fall,Thursday,8,212.8,5,3,4
Le Plateau-Mont-Royal,Fall,Thursday,9,109.2,5,3,4
Le Plateau-Mont-Royal,Fall,Thursday,10,87.0,4,3,4
Le Plateau-Mont-Royal,Fall,Thursday,11,99.5,4,3,4
Le Plateau-Mont-Royal,Fall,Thursday,12,100.0,4,3,4
Le Plateau-Mont-Royal,Fall,Thursday,13,108.0,4,3,4
Le Plateau-Mont-Royal,Fall,Thursday,14,91.25,4,3,4
Le Plateau-Mont-Royal,Fall,Thursday,15,107.5,4,3,4
Le Plateau-Mont-Royal,Fall,Thursday,16,156.5,4,3,4
Le Plateau-Mont-Royal,Fall,Thursday,17,195.75,4,3,4
Le Plateau-Mont-Royal,Fall,Thursday,18,130.4,5,3,4
Le Plateau-Mont-Royal,Fall,Thursday,19,117.4,5,3,4
Le Plateau-Mont-Royal,Fall,Thursday,20,93.6,5,3,4
Le Plateau-Mont-Royal,Fall,Thursday,21,72.8,5,3,4
Le Plateau-Mont-Royal,Fall,Thursday,22,61.4,5,3,4
Le Plateau-Mont-Royal,Fall,Thursday,23,45.0,5,3,4
Le Plateau-Mont-Royal,Fall,Friday,0,28.6,5,4,4
Le Plateau-Mont-Royal,Fall,Friday,1,16.8,5,4,4
Le Plateau-Mont-Royal,Fall,Friday,2,10.8,5,4,4
Le Plateau-Mont-Royal,Fall,Friday,3,5.8,5,4,4
Le Plateau-Mont-Royal,Fall,Friday,4,4.4,5,4,4
Le Plateau-Mont-Royal,Fall,Friday,5,10.8,5,4,4
Le Plateau-Mont-Royal,Fall,Friday,6,33.0,5,4,4
Le Plateau-Mont-Royal,Fall,Friday,7,72.6,5,4,4
Le Plateau-Mont-Royal,Fall,Friday,8,121.8,5,4,4
Le Plateau-Mont-Royal,Fall,Friday,9,79.4,5,4,4
Le Plateau-Mont-Royal,Fall,Friday,10,62.8,5,4,4
Le Plateau-Mont-Royal,Fall,Friday,11,73.2,5,4,4
Le Plateau-Mont-Royal,Fall,Friday,12,77.8,5,4,4
Le Plateau-Mont-Royal,Fall,Friday,13,85.2,5,4,4
Le Plateau-Mont-Royal,Fall,Friday,14,82.8,5,4,4
Le Plateau-Mont-Royal,Fall,Friday,15,92.4,5,4,4
Le Plateau-Mont-Royal,Fall,Friday,16,112.6,5,4,4
Le Plateau-Mont-Royal,Fall,Friday,17,121.4,5,4,4
Le Plateau-Mont-Royal,Fall,Friday,18,101.2,5,4,4
Le Plateau-Mont-Royal,Fall,Friday,19,85.0,5,4,4
Le Plateau-Mont-Royal,Fall,Friday,20,61.6,5,4,4
Le Plateau-Mont-Royal,Fall,Friday,21,47.4,5,4,4
Le Plateau-Mont-Royal,Fall,Friday,22,50.6,5,4,4
Le Plateau-Mont-Royal,Fall,Friday,23,48.8,5,4,4
Le Plateau-Mont-Royal,Fall,Saturday,0,44.0,5,5,4
Le Plateau-Mont-Royal,Fall,Saturday,1,39.0,5,5,4
Le Plateau-Mont-Royal,Fall,Saturday,2,30.4,5,5,4
Le Plateau-Mont-Royal,Fall,Saturday,3,23.2,5,5,4
Le Plateau-Mont-Royal,Fall,Saturday,4,12.2,5,5,4
Le Plateau-Mont-Royal,Fall,Saturday,5,7.6,5,5,4
Le Plateau-Mont-Royal,Fall,Saturday,6,11.0,5,5,4
Le Plateau-Mont-Royal,Fall,Saturday,7,25.2,5,5,4
Le Plateau-Mont-Royal,Fall,Saturday,8,48.8,5,5,4
Le Plateau-Mont-Royal,Fall,Saturday,9,83.4,5,5,4
Le Plateau-Mont-Royal,Fall,Saturday,10,115.0,5,5,4
Le Plateau-Mont-Royal,Fall,Saturday,11,123.8,5,5,4
Le Plateau-Mont-Royal,Fall,Saturday,12,142.2,5,5,4
Le Plateau-Mont-Royal,Fall,Saturday,13,164.8,5,5,4
Le Plateau-Mont-Royal,Fall,Saturday,14,154.2,5,5,4
Le Plateau-Mont-Royal,Fall,Saturday,15,148.8,5,5,4
Le Plateau-Mont-Royal,Fall,Saturday,16,137.8,5,5,4
Le Plateau-Mont-Royal,Fall,Saturday,17,145.8,5,5,4
Le Plateau-Mont-Royal,Fall,Saturday,18,133.8,5,5,4
Le Plateau-Mont-Royal,Fall,Saturday,19,116.2,5,5,4
Le Plateau-Mont-Royal,Fall,Saturday,20,89.8,5,5,4
Le Plateau-Mont-Royal,Fall,Saturday,21,66.6,5,5,4
Le Plateau-Mont-Royal,Fall,Saturday,22,65.8,5,5,4
Le Plateau-Mont-Royal,Fall,Saturday,23,58.6,5,5,4
Le Plateau-Mont-Royal,Fall,Sunday,0,54.4,5,6,4
Le Plateau-Mont-Royal,Fall,Sunday,1,30.6,5,6,4
Le Plateau-Mont-Royal,Fall,Sunday,2,21.4,5,6,4
Le Plateau-Mont-Royal,Fall,Sunday,3,15.4,5,6,4
Le Plateau-Mont-Royal,Fall,Sunday,4,5.8,5,6,4
Le Plateau-Mont-Royal,Fall,Sunday,5,4.0,5,6,4
Le Plateau-Mont-Royal,Fall,Sunday,6,8.6,5,6,4
Le Plateau-Mont-Royal,Fall,Sunday,7,13.2,5,6,4
Le Plateau-Mont-Royal,Fall,Sunday,8,25.8,5,6,4
Le Plateau-Mont-Royal,Fall,Sunday,9,47.0,5,6,4
Le Plateau-Mont-Royal,Fall,Sunday,10,68.2,5,6,4
Le Plateau-Mont-Royal,Fall,Sunday,11,80.4,5,6,4
Le Plateau-Mont-Royal,Fall,Sunday,12,87.8,5,6,4
Le Plateau-Mont-Royal,Fall,Sunday,13,94.8,5,6,4
Le Plateau-Mont-Royal,Fall,Sunday,14,92.2,5,6,4
Le Plateau-Mont-Royal,Fall,Sunday,15,79.4,5,6,4
Le Plateau-Mont-Royal,Fall,Sunday,16,88.0,5,6,4
Le Plateau-Mont-Royal,Fall,Sunday,17,77.2,5,6,4
Le Plateau-Mont-Royal,Fall,Sunday,18,60.4,5,6,4
Le Plateau-Mont-Royal,Fall,Sunday,19,48.6,5,6,4
Le Plateau-Mont-Royal,Fall,Sunday,20,36.6,5,6,4
Le Plateau-Mont-Royal,Fall,Sunday,21,33.2,5,6,4
Le Plateau-Mont-Royal,Fall,Sunday,22,25.4,5,6,4
Le Plateau-Mont-Royal,Fall,Sunday,23,20.6,5,6,4
Le Sud-Ouest,Fall,Monday,0,1.987,77,0,4
Le Sud-Ouest,Fall,Monday,1,1.688,77,0,4
Le Sud-Ouest,Fall,Monday,2,1.052,77,0,4
Le Sud-Ouest,Fall,Monday,3,0.675,77,0,4
Le Sud-Ouest,Fall,Monday,4,0.831,77,0,4
Le Sud-Ouest,Fall,Monday,5,3.091,77,0,4
Le Sud-Ouest,Fall,Monday,6,7.117,77,0,4
Le Sud-Ouest,Fall,Monday,7,14.234,77,0,4
Le Sud-Ouest,Fall,Monday,8,30.896,77,0,4
Le Sud-Ouest,Fall,Monday,9,16.558,77,0,4
Le Sud-Ouest,Fall,Monday,10,11.779,77,0,4
Le Sud-Ouest,Fall,Monday,11,15.857,77,0,4
Le Sud-Ouest,Fall,Monday,12,21.688,77,0,4
Le Sud-Ouest,Fall,Monday,13,22.247,77,0,4
Le Sud-Ouest,Fall,Monday,14,20.156,77,0,4
Le Sud-Ouest,Fall,Monday,15,24.195,77,0,4
Le Sud-Ouest,Fall,Monday,16,33.247,77,0,4
Le Sud-Ouest,Fall,Monday,17,38.883,77,0,4
Le Sud-Ouest,Fall,Monday,18,27.208,77,0,4
Le Sud-Ouest,Fall,Monday,19,18.403,77,0,4
Le Sud-Ouest,Fall,Monday,20,11.857,77,0,4
Le Sud-Ouest,Fall,Monday,21,9.481,77,0,4
Le Sud-Ouest,Fall,Monday,22,6.805,77,0,4
Le Sud-Ouest,Fall,Monday,23,3.455,77,0,4
Le Sud-Ouest,Fall,Tuesday,0,1.896,77,1,4
Le Sud-Ouest,Fall,Tuesday,1,0.818,77,1,4
Le Sud-Ouest,Fall,Tuesday,2,0.935,77,1,4
Le Sud-Ouest,Fall,Tuesday,3,0.792,77,1,4
Le Sud-Ouest,Fall,Tuesday,4,0.701,77,1,4
Le Sud-Ouest,Fall,Tuesday,5,2.403,77,1,4
Le Sud-Ouest,Fall,Tuesday,6,7.961,77,1,4
Le Sud-Ouest,Fall,Tuesday,7,16.571,77,1,4
Le Sud-Ouest,Fall,Tuesday,8,39.571,77,1,4
Le Sud-Ouest,Fall,Tuesday,9,18.805,77,1,4
Le Sud-Ouest,Fall,Tuesday,10,10.221,77,1,4
Le Sud-Ouest,Fall,Tuesday,11,14.26,77,1,4
Le Sud-Ouest,Fall,Tuesday,12,18.065,77,1,4
Le Sud-Ouest,Fall,Tuesday,13,20.26,77,1,4
Le Sud-Ouest,Fall,Tuesday,14,20.494,77,1,4
Le Sud-Ouest,Fall,Tuesday,15,26.87,77,1,4
Le Sud-Ouest,Fall,Tuesday,16,38.675,77,1,4
Le Sud-Ouest,Fall,Tuesday,17,46.364,77,1,4
Le Sud-Ouest,Fall,Tuesday,18,31.494,77,1,4
Le Sud-Ouest,Fall,Tuesday,19,20.909,77,1,4
Le Sud-Ouest,Fall,Tuesday,20,13.909,77,1,4
Le Sud-Ouest,Fall,Tuesday,21,10.532,77,1,4
Le Sud-Ouest,Fall,Tuesday,22,8.026,77,1,4
Le Sud-Ouest,Fall,Tuesday,23,4.948,77,1,4
Le Sud-Ouest,Fall,Wednesday,0,1.847,72,2,4
Le Sud-Ouest,Fall,Wednesday,1,1.247,77,2,4
Le Sud-Ouest,Fall,Wednesday,2,0.675,77,2,4
Le Sud-Ouest,Fall,Wednesday,3,0.545,77,2,4
Le Sud-Ouest,Fall,Wednesday,4,0.883,77,2,4
Le Sud-Ouest,Fall,Wednesday,5,2.74,77,2,4
Le Sud-Ouest,Fall,Wednesday,6,8.156,77,2,4
Le Sud-Ouest,Fall,Wednesday,7,19.143,77,2,4
Le Sud-Ouest,Fall,Wednesday,8,40.364,77,2,4
Le Sud-Ouest,Fall,Wednesday,9,18.156,77,2,4
Le Sud-Ouest,Fall,Wednesday,10,11.48,75,2,4
Le Sud-Ouest,Fall,Wednesday,11,12.8,75,2,4
Le Sud-Ouest,Fall,Wednesday,12,17.182,77,2,4
Le Sud-Ouest,Fall,Wednesday,13,19.74,77,2,4
Le Sud-Ouest,Fall,Wednesday,14,19.662,77,2,4
Le Sud-Ouest,Fall,Wednesday,15,24.026,77,2,4
Le Sud-Ouest,Fall,Wednesday,16,36.104,77,2,4
Le Sud-Ouest,Fall,Wednesday,17,47.0,80,2,4
Le Sud-Ouest,Fall,Wednesday,18,32.138,80,2,4
Le Sud-Ouest,Fall,Wednesday,19,23.3,80,2,4
Le Sud-Ouest,Fall,Wednesday,20,14.6,80,2,4
Le Sud-Ouest,Fall,Wednesday,21,11.375,80,2,4
Le Sud-Ouest,Fall,Wednesday,22,8.312,80,2,4
Le Sud-Ouest,Fall,Wednesday,23,4.9,80,2,4
Le Sud-Ouest,Fall,Thursday,0,2.525,80,3,4
Le Sud-Ouest,Fall,Thursday,1,1.462,80,3,4
Le Sud-Ouest,Fall,Thursday,2,0.662,80,3,4
Le Sud-Ouest,Fall,Thursday,3,0.912,80,3,4
Le Sud-Ouest,Fall,Thursday,4,0.825,80,3,4
Le Sud-Ouest,Fall,Thursday,5,2.375,80,3,4
Le Sud-Ouest,Fall,Thursday,6,7.112,80,3,4
Le Sud-Ouest,Fall,Thursday,7,17.175,80,3,4
Le Sud-Ouest,Fall,Thursday,8,36.175,80,3,4
Le Sud-Ouest,Fall,Thursday,9,18.862,80,3,4
Le Sud-Ouest,Fall,Thursday,10,9.075,80,3,4
Le Sud-Ouest,Fall,Thursday,11,13.575,80,3,4
Le Sud-Ouest,Fall,Thursday,12,18.025,80,3,4
Le Sud-Ouest,Fall,Thursday,13,19.125,80,3,4
Le Sud-Ouest,Fall,Thursday,14,18.55,80,3,4
Le Sud-Ouest,Fall,Thursday,15,23.475,80,3,4
Le Sud-Ouest,Fall,Thursday,16,33.75,80,3,4
Le Sud-Ouest,Fall,Thursday,17,41.138,80,3,4
Le Sud-Ouest,Fall,Thursday,18,26.675,80,3,4
Le Sud-Ouest,Fall,Thursday,19,18.912,80,3,4
Le Sud-Ouest,Fall,Thursday,20,12.712,80,3,4
Le Sud-Ouest,Fall,Thursday,21,9.8,80,3,4
Le Sud-Ouest,Fall,Thursday,22,7.4,80,3,4
Le Sud-Ouest,Fall,Thursday,23,5.512,80,3,4
Le Sud-Ouest,Fall,Friday,0,3.35,80,4,4
Le Sud-Ouest,Fall,Friday,1,2.225,80,4,4
Le Sud-Ouest,Fall,Friday,2,1.262,80,4,4
Le Sud-Ouest,Fall,Friday,3,1.138,80,4,4
Le Sud-Ouest,Fall,Friday,4,0.85,80,4,4
Le Sud-Ouest,Fall,Friday,5,2.512,80,4,4
Le Sud-Ouest,Fall,Friday,6,5.888,80,4,4
Le Sud-Ouest,Fall,Friday,7,11.6,80,4,4
Le Sud-Ouest,Fall,Friday,8,21.712,80,4,4
Le Sud-Ouest,Fall,Friday,9,14.162,80,4,4
Le Sud-Ouest,Fall,Friday,10,10.9,80,4,4
Le Sud-Ouest,Fall,Friday,11,13.8,80,4,4
Le Sud-Ouest,Fall,Friday,12,19.4,80,4,4
Le Sud-Ouest,Fall,Friday,13,20.775,80,4,4
Le Sud-Ouest,Fall,Friday,14,22.138,80,4,4
Le Sud-Ouest,Fall,Friday,15,24.638,80,4,4
Le Sud-Ouest,Fall,Friday,16,29.088,80,4,4
Le Sud-Ouest,Fall,Friday,17,32.162,80,4,4
Le Sud-Ouest,Fall,Friday,18,25.888,80,4,4
Le Sud-Ouest,Fall,Friday,19,19.875,80,4,4
Le Sud-Ouest,Fall,Friday,20,14.638,80,4,4
Le Sud-Ouest,Fall,Friday,21,10.15,80,4,4
Le Sud-Ouest,Fall,Friday,22,8.775,80,4,4
Le Sud-Ouest,Fall,Friday,23,6.775,80,4,4
Le Sud-Ouest,Fall,Saturday,0,4.075,80,5,4
Le Sud-Ouest,Fall,Saturday,1,3.888,80,5,4
Le Sud-Ouest,Fall,Saturday,2,2.8,80,5,4
Le Sud-Ouest,Fall,Saturday,3,3.1,80,5,4
Le Sud-Ouest,Fall,Saturday,4,1.312,80,5,4
Le Sud-Ouest,Fall,Saturday,5,1.338,80,5,4
Le Sud-Ouest,Fall,Saturday,6,2.312,80,5,4
Le Sud-Ouest,Fall,Saturday,7,4.488,80,5,4
Le Sud-Ouest,Fall,Saturday,8,7.296,81,5,4
Le Sud-Ouest,Fall,Saturday,9,11.272,81,5,4
Le Sud-Ouest,Fall,Saturday,10,14.543,81,5,4
Le Sud-Ouest,Fall,Saturday,11,19.358,81,5,4
Le Sud-Ouest,Fall,Saturday,12,24.58,81,5,4
Le Sud-Ouest,Fall,Saturday,13,26.765,81,5,4
Le Sud-Ouest,Fall,Saturday,14,30.494,81,5,4
Le Sud-Ouest,Fall,Saturday,15,32.778,81,5,4
Le Sud-Ouest,Fall,Saturday,16,30.494,81,5,4
Le Sud-Ouest,Fall,Saturday,17,26.247,81,5,4
Le Sud-Ouest,Fall,Saturday,18,21.617,81,5,4
Le Sud-Ouest,Fall,Saturday,19,17.247,81,5,4
Le Sud-Ouest,Fall,Saturday,20,12.123,81,5,4
Le Sud-Ouest,Fall,Saturday,21,11.086,81,5,4
Le Sud-Ouest,Fall,Saturday,22,8.346,81,5,4
Le Sud-Ouest,Fall,Saturday,23,6.802,81,5,4
Le Sud-Ouest,Fall,Sunday,0,4.889,81,6,4
Le Sud-Ouest,Fall,Sunday,1,3.588,80,6,4
Le Sud-Ouest,Fall,Sunday,2,2.862,80,6,4
Le Sud-Ouest,Fall,Sunday,3,2.075,80,6,4
Le Sud-Ouest,Fall,Sunday,4,1.112,80,6,4
Le Sud-Ouest,Fall,Sunday,5,1.288,80,6,4
Le Sud-Ouest,Fall,Sunday,6,1.988,80,6,4
Le Sud-Ouest,Fall,Sunday,7,3.525,80,6,4
Le Sud-Ouest,Fall,Sunday,8,5.9,80,6,4
Le Sud-Ouest,Fall,Sunday,9,9.675,80,6,4
Le Sud-Ouest,Fall,Sunday,10,13.475,80,6,4
Le Sud-Ouest,Fall,Sunday,11,18.375,80,6,4
Le Sud-Ouest,Fall,Sunday,12,23.262,80,6,4
Le Sud-Ouest,Fall,Sunday,13,26.25,80,6,4
Le Sud-Ouest,Fall,Sunday,14,29.788,80,6,4
Le Sud-Ouest,Fall,Sunday,15,29.1,80,6,4
Le Sud-Ouest,Fall,Sunday,16,28.075,80,6,4
Le Sud-Ouest,Fall,Sunday,17,22.688,80,6,4
Le Sud-Ouest,Fall,Sunday,18,18.75,80,6,4
Le Sud-Ouest,Fall,Sunday,19,13.625,80,6,4
Le Sud-Ouest,Fall,Sunday,20,9.138,80,6,4
Le Sud-Ouest,Fall,Sunday,21,6.4,80,6,4
Le Sud-Ouest,Fall,Sunday,22,6.228,79,6,4
Le Sud-Ouest,Fall,Sunday,23,4.062,80,6,4
Mercier–Hochelaga-Maisonneuve,Fall,Monday,0,0.615,52,0,4
Mercier–Hochelaga-Maisonneuve,Fall,Monday,1,0.712,52,0,4
Mercier–Hochelaga-Maisonneuve,Fall,Monday,2,0.538,52,0,4
Mercier–Hochelaga-Maisonneuve,Fall,Monday,3,0.385,52,0,4
Mercier–Hochelaga-Maisonneuve,Fall,Monday,4,1.019,52,0,4
Mercier–Hochelaga-Maisonneuve,Fall,Monday,5,5.385,52,0,4
Mercier–Hochelaga-Maisonneuve,Fall,Monday,6,8.596,52,0,4
Mercier–Hochelaga-Maisonneuve,Fall,Monday,7,9.577,52,0,4
Mercier–Hochelaga-Maisonneuve,Fall,Monday,8,11.596,52,0,4
Mercier–Hochelaga-Maisonneuve,Fall,Monday,9,9.692,52,0,4
Mercier–Hochelaga-Maisonneuve,Fall,Monday,10,8.808,52,0,4
Mercier–Hochelaga-Maisonneuve,Fall,Monday,11,7.769,52,0,4
Mercier–Hochelaga-Maisonneuve,Fall,Monday,12,8.731,52,0,4
Mercier–Hochelaga-Maisonneuve,Fall,Monday,13,10.904,52,0,4
